Income,Firstdate,Lastdate,Amount,rfaf2,rfaa2,pepstrfl,glast,gavr,class
1,8711,9602,0.22,2,E,X,10,7.33,0
5,9502,9603,0.15,4,F,0,20,13.16,0
7,8612,9511,0.14,1,F,X,15,9.3,0
4,9310,9511,0.17,3,E,X,10,9.71,0
1,9210,9603,0.08,1,F,0,20,14.66,0
2,9310,9507,0.08,1,F,0,24,22.66,0
4,9502,9603,0.11,2,F,0,10,14,0
0,9401,9602,0.17,3,E,X,13,10.83,0
4,8712,9602,0.19,3,F,X,12,13.66,1
4,9201,9601,0.18,4,F,X,20,12.4,0
0,9409,9601,0.17,4,E,0,13,9.8,0
7,9203,9603,0.1,2,G,0,25,21.66,0
0,9110,9603,0.09,2,F,0,20,49.6,0
2,8910,9507,0.4,2,F,X,14,10.82,0
4,9110,9702,0.1,1,F,0,20,17.5,0
0,9511,9511,0.07,1,F,0,15,15,0
3,8707,9702,0.2,1,E,X,10,8.68,0
4,9009,9508,0.27,3,D,X,7,4.92,0
2,9103,9512,0.16,1,F,X,15,12.14,0
0,8608,9509,0.51,4,D,X,5,4.97,0
3,9210,9512,0.34,4,E,X,10,8.2,0
1,8608,9603,0.17,1,E,X,10,8.58,0
5,9407,9512,0.06,1,G,0,30,25,0
5,9310,9603,0.27,4,D,X,5,4.6,0
5,9602,9602,0.07,1,G,0,25,25,0
7,9412,9702,0.08,2,G,0,125,112.5,0
0,9301,9511,0.42,4,D,X,6,6.15,0
5,9602,9602,0.07,1,F,0,15,15,0
4,8703,9504,0.2,1,E,X,11,12.5,0
0,9203,9512,0.1,1,F,0,17,11.4,0
6,9011,9512,0.15,1,F,0,15,9.88,1
0,9010,9511,0.17,1,F,X,15,9.33,0
7,9309,9603,0.22,4,E,0,13,7,0
0,8809,9603,0.17,3,G,X,25,18.61,0
2,9510,9510,0.06,1,F,0,20,20,0
4,9012,9509,0.1,1,F,0,17,10,0
0,9203,9504,0.15,1,F,X,15,8,0
0,8610,9512,0.22,1,E,X,10,6.56,0
0,8904,9603,0.24,2,E,0,14,10.61,0
3,8703,9601,0.33,3,D,X,6,4.95,0
2,9101,9702,0.47,1,F,0,11,8.86,1
3,9103,9603,0.21,2,F,X,15,8,0
7,9210,9512,0.21,2,E,0,10,11,0
1,9004,9511,0.19,2,F,X,10,14.09,0
3,9203,9601,0.09,1,F,0,16,13,0
0,9110,9511,0.1,2,F,0,15,12.4,0
6,9002,9602,0.33,2,G,X,34,21.33,0
7,9004,9509,0.18,1,G,X,28,18.16,0
2,9510,9510,0.05,1,G,0,25,25,0
1,8910,9511,0.11,1,F,0,20,14.16,0
5,9301,9511,0.15,3,E,0,10,6.83,0
2,9210,9507,0.07,1,G,0,25,18.33,0
6,9004,9508,0.11,1,F,0,20,17.42,0
3,9309,9512,0.07,1,F,0,24,23,0
2,9603,9603,0.11,1,F,0,15,15,0
0,9101,9512,0.11,1,G,X,50,23.66,0
0,9009,9512,0.17,2,G,0,25,14.25,0
0,9602,9602,0.07,1,F,0,15,15,0
3,9402,9603,0.09,2,F,0,15,12.33,0
4,9006,9504,0.14,1,F,0,15,9.42,0
2,8909,9601,0.18,3,F,X,20,14.66,0
4,9001,9512,0.2,1,E,X,10,9.69,0
1,9409,9504,0.1,1,F,0,20,20,0
3,9410,9512,0.23,3,E,0,5,4.83,0
3,9312,9505,0.1,1,F,0,15,9.33,0
0,8611,9602,0.43,4,D,X,5,3.5,0
4,9510,9603,0.16,3,E,0,5,6.66,0
5,9101,9606,0.08,1,G,0,10,16.25,0
5,9103,9504,0.08,1,F,0,20,14.5,0
4,8704,9509,0.21,1,F,X,15,11.18,0
3,8801,9612,0.17,1,G,X,25,20,0
4,9011,9512,0.4,4,D,X,5,2.81,0
2,9011,9509,0.15,1,F,0,15,11.16,0
4,8809,9509,0.18,2,F,0,20,12.75,0
0,9603,9603,0.09,1,G,0,100,100,0
4,9601,9601,0.07,1,G,0,25,25,0
5,9301,9506,0.11,1,F,0,16,14,0
1,9402,9603,0.15,3,E,0,11,10.4,0
5,9012,9512,0.11,1,G,0,27,16.71,0
3,8702,9603,0.24,3,D,X,5,4.26,0
4,9103,9511,0.21,2,E,X,13,7.91,0
2,9403,9512,0.07,1,G,0,25,17.5,0
2,8612,9603,0.29,3,D,X,4,2.94,0
0,9103,9504,0.14,1,F,X,17,12.5,0
5,8811,9612,0.15,2,G,0,15,16.73,0
3,8609,9510,0.22,3,E,X,14,8,0
0,8903,9512,0.19,2,E,X,10,7.16,0
6,9603,9603,0.1,1,F,0,20,20,0
4,9401,9512,0.25,4,D,0,8,5.77,0
4,8905,9510,0.11,1,F,X,20,9.28,0
0,8709,9512,0.27,3,F,X,15,14.6,0
2,8909,9602,0.3,4,D,X,5,5.23,0
5,8804,9602,0.19,1,F,X,20,7.69,0
0,9201,9512,0.09,1,F,0,15,9.33,0
0,9510,9511,0.11,2,F,0,10,15,0
1,8612,9511,0.23,1,G,X,25,11.88,0
4,8809,9601,0.18,2,F,X,20,7.58,0
0,8611,9603,0.16,2,G,X,20,12.62,0
1,9501,9512,0.09,1,F,0,21,15.5,1
1,9402,9510,0.37,4,D,X,5,5.69,0
5,9109,9511,0.1,1,F,0,15,9,0
0,9310,9601,0.27,4,F,X,3,4.9,0
0,9104,9512,0.25,2,G,X,15,10.13,0
7,9602,9602,0.07,1,F,0,20,20,0
3,9601,9601,0.07,1,F,0,18,18,0
0,9302,9510,0.11,1,F,0,15,10,0
0,8703,9512,0.17,2,E,0,12,9.36,0
7,9406,9506,0.09,1,F,X,20,15.33,0
1,9601,9601,0.07,1,F,0,15,15,0
5,8609,9604,0.23,1,G,X,25,15.33,0
5,9210,9511,0.09,1,F,0,17,11.75,0
0,8809,9512,0.16,2,E,X,12,6.4,0
1,8608,9603,0.22,4,E,X,8,6.4,0
0,9503,9601,0.09,1,F,0,20,15,0
2,9310,9601,0.13,2,F,X,15,10.2,0
0,9109,9509,0.1,2,G,0,25,16.5,0
3,9310,9508,0.21,2,F,X,15,9.12,0
5,9009,9505,0.22,2,E,X,10,10.14,0
5,8608,9602,0.48,2,E,X,11,6.85,1
2,8611,9512,0.37,3,D,X,5,5.78,0
4,9502,9601,0.1,1,F,0,15,10,0
1,8609,9601,0.27,3,D,X,5,3,0
4,9209,9506,0.09,1,F,0,20,18.5,0
0,8611,9601,0.47,3,D,X,5,2.79,0
3,9110,9512,0.12,1,G,0,30,28.14,0
5,8609,9511,0.19,1,F,X,20,11.53,0
5,9301,9511,0.23,2,G,X,11,13.54,1
0,8707,9603,0.35,3,G,X,25,19.17,0
0,8804,9601,0.25,3,D,X,5,4.05,0
2,9402,9509,0.1,1,F,0,15,9,0
6,9510,9602,0.1,2,G,0,25,25,0
6,9603,9603,0.1,1,G,0,30,30,0
0,9510,9510,0.05,1,F,0,15,15,0
2,8912,9512,0.2,1,E,X,13,8.23,0
4,8609,9602,0.33,2,F,X,11,7.29,0
0,9001,9601,0.17,2,E,X,10,7.9,0
0,8610,9504,0.24,1,G,X,34,16.2,0
2,9410,9602,0.13,1,F,0,15,8.33,0
3,9402,9603,0.16,3,E,0,6,6.6,0
2,9411,9601,0.09,1,F,0,15,12.5,0
3,8901,9512,0.15,1,F,X,19,13.2,0
5,9412,9602,0.26,4,D,X,8,5.5,0
2,8705,9602,0.32,4,D,X,8,5.76,0
6,8801,9601,0.29,1,G,0,60,25.77,0
4,9302,9509,0.13,1,G,X,31,19.66,0
0,8801,9603,0.19,3,E,X,14,6.76,0
3,9309,9506,0.25,2,F,0,16,12.75,0
3,9510,9510,0.07,1,F,0,15,15,0
5,9509,9509,0.08,1,F,0,15,15,0
3,9309,9506,0.14,2,F,0,8,10.2,0
4,9310,9509,0.08,1,F,0,20,16.66,0
1,9501,9512,0.09,1,F,0,22,16,0
7,9602,9602,0.07,1,F,0,20,20,0
0,9401,9506,0.11,1,F,0,20,13.75,0
6,9409,9511,0.09,1,F,0,15,10,0
0,8802,9506,0.13,2,F,X,15,8.37,0
6,9402,9504,0.23,2,F,X,15,9.12,0
4,8910,9512,0.12,1,F,X,15,11.28,0
3,8612,9611,0.16,3,F,X,10,10.06,0
5,9109,9512,0.16,1,F,0,15,9.5,0
7,9411,9512,0.08,1,F,0,17,16,0
0,9310,9602,0.18,4,G,0,40,32.42,0
0,9506,9506,0.06,1,F,0,15,15,0
3,9003,9512,0.17,1,F,0,15,11.63,0
1,8611,9512,0.25,1,F,X,15,9.28,0
2,8809,9701,0.51,2,E,X,20,12.67,0
2,9212,9507,0.15,1,F,X,15,13.28,0
2,9510,9602,0.17,3,E,0,10,10,0
6,8902,9603,0.24,2,F,X,15,12.31,0
7,9401,9512,0.27,4,D,X,7,7.5,0
1,9401,9504,0.06,1,G,0,25,15,0
3,9401,9601,0.3,4,D,X,6,4.7,0
7,8711,9602,0.25,3,D,X,9,4.89,1
0,9210,9603,0.1,1,F,0,15,13,0
5,8612,9602,0.2,4,D,0,7,6.61,0
6,9310,9601,0.12,1,F,0,20,16.25,0
6,9410,9511,0.08,1,F,0,16,13,0
6,8806,9511,0.31,1,E,X,14,8.82,0
2,9102,9512,0.09,1,F,0,17,12.2,0
5,9010,9602,0.12,1,F,0,15,10,0
1,8608,9512,0.26,3,E,X,11,8.42,0
0,9103,9603,0.21,4,D,X,6,4.77,0
0,8608,9601,0.18,2,G,X,25,23.13,0
2,9602,9603,0.13,2,F,0,10,15,0
1,8710,9508,0.13,1,G,X,50,26,0
0,9001,9506,0.26,1,E,X,10,7,0
4,8609,9512,0.21,2,G,X,25,25.4,0
0,9009,9602,0.16,4,E,0,10,8.12,0
2,8612,9512,0.29,3,D,X,5,5.22,0
0,9510,9510,0.06,1,F,0,20,20,0
0,9403,9603,0.11,1,F,0,15,13,0
6,9501,9601,0.25,4,E,X,6,6.5,0
3,9202,9512,0.1,1,F,0,15,9.5,0
1,9101,9602,0.2,1,E,X,11,7.05,0
3,9510,9510,0.06,1,G,0,25,25,0
2,8611,9510,0.25,1,E,X,13,8.28,0
0,8809,9701,0.21,1,G,X,100,58.75,0
4,8611,9509,0.23,2,E,X,10,6.25,0
4,9111,9603,0.17,4,G,0,20,22,0
5,9301,9603,0.16,3,F,0,10,9.14,0
7,8612,9602,0.25,2,E,0,10,6.06,0
4,9409,9603,0.16,3,E,0,10,7.75,0
0,9401,9512,0.3,4,D,X,6,6.7,0
7,8801,9601,0.19,1,F,X,20,16.88,0
7,9103,9511,0.18,2,F,0,15,10.66,0
4,9401,9602,0.24,4,E,X,8,5.75,0
5,9403,9603,0.16,3,G,0,20,16.66,0
4,9309,9511,0.11,1,F,0,15,8.33,0
0,8702,9612,0.18,1,F,X,10,8.9,0
5,9506,9511,0.15,3,E,0,5,8.33,0
0,9209,9612,0.27,4,D,X,5,5.3,0
6,8909,9601,0.22,2,E,X,10,5.42,0
4,9102,9601,0.3,4,D,X,5,5.05,0
6,9309,9602,0.09,1,F,0,15,10.33,0
4,8705,9512,0.2,2,F,X,20,9.5,0
0,9204,9603,0.09,1,G,0,25,15.25,0
5,9401,9512,0.37,4,D,X,9,7.54,0
5,8802,9602,0.17,1,G,X,35,20,0
0,8801,9512,0.19,1,F,X,20,10.87,0
4,8710,9601,0.15,1,F,X,15,10,0
4,8609,9505,0.15,1,G,X,50,37.91,0
5,9404,9505,0.1,1,F,0,16,14.66,0
3,9502,9511,0.12,2,F,0,15,11.66,0
3,9012,9602,0.14,1,F,0,10,12,0
6,9509,9603,0.11,2,G,0,25,25,0
2,8612,9512,0.27,3,D,X,8,8.43,0
6,9601,9601,0.07,1,F,0,20,20,0
2,9102,9510,0.08,1,F,0,20,15,0
0,9310,9603,0.35,4,D,X,4,4.64,0
1,9004,9603,0.25,4,D,X,5,4.33,0
5,9501,9601,0.2,4,F,0,10,11.6,1
2,9403,9512,0.14,2,F,0,10,9.4,0
5,8707,9512,0.21,1,G,X,50,29.06,0
0,9506,9510,0.13,3,E,0,5,5.33,0
4,8909,9508,0.18,2,E,X,10,7.92,0
3,9409,9601,0.15,2,F,0,20,11.4,0
2,8804,9510,0.23,2,E,X,10,7.82,0
0,9602,9602,0.07,1,F,0,20,20,0
4,8901,9507,0.13,1,F,0,15,10.42,0
5,9409,9511,0.08,1,F,0,16,13,0
5,9203,9509,0.11,1,F,0,20,12,0
5,8905,9601,0.2,1,F,0,15,10.44,0
6,9001,9603,0.24,3,D,X,7,6.23,0
5,9101,9507,0.21,1,G,X,25,10,0
0,9501,9512,0.16,3,E,0,6,7.25,0
7,8707,9603,0.22,3,D,X,9,5.61,0
4,9204,9507,0.19,1,F,X,15,19.2,0
5,9202,9602,0.12,3,F,0,15,10.6,0
0,9301,9512,0.1,1,F,0,16,8.5,0
6,9402,9512,0.08,1,F,0,20,15,0
6,8612,9603,0.22,2,E,X,12,7.8,0
2,8608,9603,0.3,4,D,X,3,3.54,0
7,9402,9611,0.2,1,G,X,25,29,0
4,9004,9603,0.37,4,D,X,5,3.23,0
7,8608,9512,0.29,3,D,X,7,4.6,0
2,8802,9601,0.19,1,F,X,12,19.4,1
4,9401,9603,0.12,1,F,0,15,12.25,0
0,9602,9602,0.07,1,F,0,20,20,0
1,9209,9509,0.19,4,F,X,10,7.53,0
4,8612,9603,0.21,1,G,X,30,18.87,0
4,9401,9504,0.05,1,F,0,18,18.66,0
3,8704,9512,0.36,3,D,X,7,5.42,0
1,9410,9506,0.08,1,F,0,20,15,0
2,8610,9601,0.61,3,D,X,5,4.77,0
0,9602,9602,0.07,1,G,0,50,50,0
4,9101,9512,0.15,2,F,0,20,11.22,0
7,8701,9507,0.2,1,E,X,10,6,0
0,9002,9601,0.15,2,F,0,20,17.5,0
0,9512,9512,0.07,1,F,0,20,20,0
6,9601,9601,0.06,1,G,0,25,25,0
1,9510,9512,0.11,2,G,0,5,15,0
1,9404,9512,0.12,2,G,X,20,17.5,0
5,9110,9504,0.08,1,F,0,20,12.33,0
0,8702,9512,0.2,1,F,X,20,6.23,0
3,9101,9504,0.13,1,F,X,16,11.14,0
3,8708,9504,0.08,1,G,0,40,23.42,0
2,8810,9509,0.15,2,E,X,12,10.5,0
0,9209,9602,0.12,2,G,0,26,14.33,0
0,8612,9603,0.3,3,E,X,10,8.64,0
3,8906,9512,0.17,2,G,X,25,16.9,0
0,9209,9512,0.11,3,G,0,75,47.75,0
0,9511,9511,0.06,1,F,0,20,20,0
0,9210,9511,0.32,3,E,X,8,8.18,0
6,8811,9603,0.22,2,F,X,17,9.53,1
5,9407,9612,0.19,3,E,0,7,8.71,0
5,8906,9603,0.13,1,F,0,23,12.75,0
5,9510,9510,0.07,1,F,0,20,20,0
4,8711,9505,0.09,1,F,0,20,13.5,0
0,9401,9509,0.14,1,F,0,20,15,0
6,9602,9602,0.08,1,F,0,15,15,0
7,9601,9602,0.14,2,F,0,10,15,0
2,9409,9504,0.1,1,F,0,15,15,0
3,9407,9511,0.11,1,F,0,16,12,0
1,9601,9602,0.13,2,G,0,25,20,0
0,8804,9512,0.26,1,F,X,15,7.42,0
6,8708,9602,0.18,1,E,X,10,14.76,0
2,8712,9509,0.22,1,E,X,10,5.8,0
0,9510,9510,0.06,1,F,0,20,20,0
0,9009,9504,0.16,1,F,0,20,21.36,0
7,9410,9603,0.37,4,D,X,5,4.6,0
0,9401,9512,0.09,1,G,0,25,13.33,0
2,8610,9602,0.22,1,E,X,12,7.82,0
2,9103,9512,0.09,1,G,0,25,18,0
5,8710,9512,0.12,1,G,X,51,28,0
5,8706,9609,0.13,3,E,0,2,8.84,0
1,9303,9512,0.08,1,F,0,20,14,1
6,9112,9508,0.09,1,G,0,50,28,0
0,9110,9511,0.19,3,F,X,12,10,0
2,9401,9511,0.4,4,F,X,15,8.73,0
4,8909,9702,0.14,2,F,X,0,13.45,0
6,9210,9511,0.09,1,F,0,15,12.2,0
2,9201,9512,0.14,2,F,0,6,7.71,0
0,9508,9601,0.15,3,E,0,10,8.33,0
0,9402,9602,0.13,2,F,X,10,10.8,0
6,8808,9612,0.13,1,F,0,15,10.46,0
6,8810,9603,0.11,1,F,X,15,10.28,0
0,9110,9702,0.16,1,F,X,15,14.33,1
4,8909,9603,0.25,3,E,X,10,5.6,0
4,9602,9602,0.07,1,G,0,33,33,0
2,8803,9512,0.13,1,F,0,21,15.44,0
1,9409,9603,0.07,1,F,0,20,20,0
5,9601,9601,0.07,1,G,0,30,30,0
5,9506,9506,0.06,1,F,0,15,15,0
5,8609,9602,0.48,1,E,X,10,4.93,0
7,9401,9610,0.16,3,E,0,5,8.5,0
0,9309,9509,0.18,1,F,X,15,11.71,0
1,9103,9509,0.23,2,E,X,10,8.15,0
5,9109,9612,0.14,3,F,X,32,16.54,1
0,9201,9512,0.14,2,F,0,6,7.5,0
2,8504,9602,0.59,2,E,X,10,8.79,0
3,9311,9512,0.09,1,F,0,15,9,0
0,9001,9509,0.38,1,F,X,10,8.6,0
6,9203,9512,0.13,2,F,0,20,13.5,0
4,9111,9612,0.18,2,E,X,5,8.68,0
0,9501,9603,0.12,2,F,0,16,13.66,0
7,9601,9601,0.07,1,G,0,25,25,0
1,9111,9512,0.12,1,F,0,20,13.33,0
7,8702,9504,0.16,1,F,X,15,9.2,0
0,8811,9512,0.22,2,E,X,10,9.07,0
4,9411,9512,0.08,1,F,0,20,15,0
1,8609,9512,0.18,3,E,X,10,7.53,0
2,8611,9603,0.18,1,E,X,10,10.5,0
4,8909,9511,0.11,1,F,0,15,12.33,0
2,9502,9602,0.17,4,E,0,12,10.28,0
0,9101,9601,0.2,4,G,X,25,9.8,0
5,9508,9601,0.11,2,F,0,15,10,0
4,8611,9512,0.2,3,F,X,18,10.7,0
1,8901,9511,0.23,4,D,X,5,4.73,1
0,9509,9509,0.06,1,F,0,20,20,0
1,9009,9503,0.2,1,F,X,20,9.56,0
0,9409,9504,0.07,1,F,0,17,16,0
5,8610,9505,0.4,2,E,X,12,8.28,0
5,9102,9512,0.16,2,F,X,17,8.55,0
0,9303,9511,0.16,2,G,X,25,15.85,0
0,9507,9507,0.06,1,G,0,25,25,0
5,9407,9506,0.06,1,G,0,25,22.5,0
2,8612,9510,0.16,2,E,0,10,4.58,0
6,8703,9509,0.25,3,D,X,5,5,0
4,9104,9512,0.18,3,E,0,5,7,0
2,8909,9511,0.1,1,F,0,20,12.4,1
5,9210,9602,0.16,2,G,0,30,23.12,0
0,9107,9603,0.14,1,G,X,35,22.12,0
0,8801,9509,0.34,1,G,X,25,7.37,1
3,9408,9512,0.11,1,F,0,15,10,0
0,8905,9512,0.22,2,F,X,20,11.71,0
6,9401,9506,0.1,1,F,0,16,10.33,0
0,8909,9509,0.14,2,F,X,20,8.37,0
0,9603,9603,0.14,1,F,0,15,15,0
0,8811,9509,0.12,2,F,X,16,12.28,0
3,8612,9603,0.39,3,D,X,3,1.77,0
7,9001,9512,0.21,2,E,X,10,6.91,0
0,9509,9509,0.07,1,F,0,20,20,0
4,8801,9602,0.32,4,D,X,6,4.91,0
0,9509,9602,0.1,2,F,0,15,10,0
0,9301,9601,0.11,1,F,0,20,10,0
1,9402,9601,0.08,1,G,0,27,19,0
5,9507,9602,0.17,3,E,0,12,11.33,0
5,9410,9509,0.1,2,G,0,25,20.33,1
3,9011,9601,0.12,2,G,X,25,14,0
5,9510,9512,0.11,2,F,0,20,17.5,0
7,9401,9508,0.11,1,F,0,18,12,0
3,9602,9602,0.07,1,F,0,15,15,0
3,8807,9602,0.17,2,F,X,20,10.81,0
3,8801,9509,0.13,2,F,X,21,11.77,0
0,8703,9603,0.26,1,F,X,20,9,0
4,9410,9504,0.08,1,F,0,15,12.5,0
0,8608,9510,0.32,4,D,X,7,5.71,0
6,9102,9601,0.38,1,E,X,10,6.33,0
1,9601,9601,0.07,1,G,0,25,25,0
0,9002,9507,0.21,1,F,X,23,11.21,0
5,9411,9509,0.07,1,G,0,25,25,0
3,9501,9603,0.18,3,E,0,10,7.5,0
2,8609,9603,0.21,3,G,X,30,11.06,0
5,9403,9506,0.12,1,F,0,16,12.75,0
2,9001,9512,0.1,1,F,0,23,15.33,1
5,9210,9512,0.12,2,F,0,15,10.8,0
1,9409,9612,0.13,1,F,0,16,11.37,0
7,9409,9504,0.09,1,G,0,25,25.66,0
4,8706,9602,0.17,2,E,0,10,8.66,0
2,9510,9510,0.06,1,F,0,20,20,0
4,9109,9512,0.26,3,E,X,10,6.71,0
1,8704,9612,0.24,1,F,X,20,10.43,0
5,9401,9506,0.11,1,F,0,15,13,0
2,8609,9509,0.19,1,E,X,10,11.86,0
6,9404,9508,0.11,2,G,0,31,29.5,0
4,8802,9602,0.19,2,E,X,10,5.64,0
0,9312,9512,0.08,1,F,0,20,15,0
5,9002,9511,0.08,1,G,0,25,18.75,0
0,9002,9511,0.17,1,F,0,17,9.36,0
1,8608,9602,0.36,3,F,X,15,12.65,0
0,9410,9601,0.16,3,E,0,10,5.5,0
4,8801,9601,0.15,3,F,0,15,10.88,0
2,8809,9505,0.15,1,F,0,15,10,0
2,9309,9504,0.08,1,G,0,41,25.33,0
3,9310,9603,0.23,4,F,X,10,10.3,0
5,8608,9601,0.5,4,E,X,10,9.98,0
0,8704,9512,0.16,1,G,X,50,28.66,0
2,8706,9601,0.18,1,F,X,20,7.58,0
5,9103,9512,0.1,1,F,X,20,20.16,0
5,9409,9511,0.16,2,F,0,15,12.5,0
6,9411,9601,0.09,1,F,0,17,16,0
5,9209,9601,0.1,2,F,0,12,10.5,0
3,9511,9511,0.06,1,F,0,15,15,0
0,9201,9512,0.19,3,E,X,10,7.66,0
0,8704,9512,0.25,1,G,X,32,10.75,0
4,8801,9601,0.19,1,F,0,20,8.33,0
2,8608,9511,0.23,1,E,X,10,7.5,0
3,9409,9601,0.23,4,D,X,8,6.39,0
4,9410,9601,0.11,1,F,0,20,13.33,0
7,9409,9512,0.2,4,E,X,10,8.66,0
5,9403,9511,0.12,2,G,0,15,16.25,0
6,9209,9512,0.1,2,F,0,16,13,0
6,8802,9611,0.15,1,F,X,15,15.5,0
0,9202,9702,0.14,2,F,X,15,13.25,0
5,8609,9510,0.25,2,F,X,16,11.31,0
5,9111,9601,0.2,4,E,X,12,8.8,1
5,9506,9510,0.09,2,F,0,15,15,0
6,9502,9601,0.19,3,E,X,10,7.8,1
1,9507,9602,0.23,3,E,0,12,10.66,0
1,8809,9601,0.28,3,E,X,9,3.46,0
5,8909,9506,0.26,1,E,X,14,9,0
7,9601,9601,0.07,1,F,0,20,20,0
2,8612,9512,0.2,1,E,X,10,7.61,0
0,9202,9701,0.11,4,E,0,10,10.22,0
2,9504,9508,0.09,2,G,0,10,17.5,0
5,9001,9512,0.21,2,E,X,12,7.41,0
0,8802,9509,0.17,2,F,X,17,17.53,0
1,8608,9603,0.31,4,E,X,10,11.04,0
0,9310,9603,0.17,4,D,0,5,6,0
2,8607,9601,0.4,3,E,X,10,3.08,0
2,8704,9512,0.33,1,E,X,10,10.81,0
5,8704,9504,0.12,1,G,X,26,15.22,0
4,8802,9511,0.12,1,F,0,20,22.5,0
0,9101,9602,0.2,4,G,X,25,11.63,0
2,8609,9504,0.19,1,F,X,15,9.15,0
1,9201,9511,0.1,1,F,0,16,9.75,0
7,9602,9602,0.07,1,F,0,20,20,0
4,9002,9603,0.2,2,E,X,10,7.33,0
1,9209,9611,0.3,4,E,X,11,9.36,0
3,8608,9603,0.23,1,E,X,11,9.09,0
3,9011,9512,0.11,1,F,0,15,8,0
2,9109,9603,0.25,3,E,X,9,5.08,0
0,9311,9601,0.33,1,F,0,15,12.5,0
7,9311,9512,0.12,3,E,0,10,8.75,0
4,8801,9601,0.17,4,D,X,7,5.09,0
0,9209,9601,0.43,4,F,X,14,12.86,0
1,8812,9504,0.18,1,F,X,16,9.5,0
0,9104,9504,0.12,1,G,0,25,15,0
7,9001,9601,0.22,3,D,X,5,5.57,0
2,8802,9509,0.19,1,F,X,20,12.62,0
3,9203,9504,0.17,1,F,X,16,10.33,0
1,8911,9603,0.13,2,E,0,13,14.14,0
5,9503,9509,0.11,2,F,X,15,13.66,0
0,8701,9604,0.28,1,G,X,54,38.35,0
4,9301,9512,0.12,2,F,0,15,9.4,0
7,9601,9601,0.07,1,F,0,20,20,0
2,9210,9505,0.2,1,E,X,10,10.92,0
2,9601,9601,0.07,1,F,0,15,15,0
5,8706,9602,0.23,4,E,X,12,8.78,0
0,9602,9602,0.07,1,F,0,20,20,0
0,9309,9509,0.08,1,F,0,15,13.66,0
2,9004,9511,0.09,1,G,X,30,19,0
6,8809,9506,0.15,2,E,0,10,14.37,0
7,9008,9507,0.13,1,F,0,15,12.12,0
0,8610,9601,0.34,1,E,X,10,6.35,0
5,8708,9602,0.15,1,E,X,12,10.8,0
4,8809,9603,0.18,2,F,X,16,9.58,0
4,8609,9511,0.26,2,G,X,25,8.33,0
5,9501,9601,0.08,1,G,0,40,45,0
5,9409,9603,0.16,3,E,0,6,10.4,0
5,9310,9512,0.1,1,F,0,20,17.5,0
0,9410,9601,0.2,4,E,X,5,6,0
1,8609,9603,0.48,3,D,X,5,4.61,0
3,9009,9602,0.2,3,E,X,13,9.09,0
1,8608,9601,0.26,3,F,X,20,10,0
5,9002,9509,0.18,2,E,X,12,8.27,0
5,8801,9602,0.17,3,E,X,10,6.5,0
0,8608,9603,0.27,4,D,X,4,4.94,0
0,8608,9601,0.32,2,E,X,11,7.65,0
6,9506,9511,0.09,2,G,0,25,15,0
0,9110,9512,0.34,2,G,X,25,17.88,0
4,9210,9701,0.25,3,E,X,12,10,1
5,9506,9511,0.1,2,G,0,25,17.5,0
0,8804,9603,0.38,4,D,X,5,5.56,1
6,9102,9603,0.21,4,D,X,3,6.4,0
0,9310,9512,0.23,4,E,0,5,7.44,0
0,9501,9602,0.15,3,F,X,10,13.75,0
2,9101,9507,0.16,3,F,0,20,11.11,0
2,8712,9512,0.13,1,G,0,25,17,0
4,9109,9508,0.23,2,G,X,22,13.57,0
2,9109,9512,0.11,1,F,0,20,11.83,0
3,8610,9505,0.72,2,F,X,20,17.9,0
5,8608,9603,0.28,4,D,X,5,5,1
2,8612,9602,0.24,4,F,X,18,13.95,0
0,9312,9509,0.08,1,G,0,35,21.66,0
0,9406,9602,0.18,3,E,0,10,7.4,0
1,8809,9601,0.16,1,F,X,19,10.2,0
5,9506,9511,0.13,3,E,0,10,8.33,0
2,9501,9603,0.1,1,F,0,15,10,0
0,8910,9512,0.16,1,G,X,35,14.12,0
0,9602,9605,0.06,1,F,0,0,15,0
5,9410,9509,0.25,4,E,0,12,8.28,0
0,9404,9601,0.29,4,D,X,4,4,0
0,9404,9505,0.14,1,F,0,15,12,0
0,9409,9512,0.1,1,G,0,25,22.33,0
7,8809,9504,0.15,1,F,0,20,13,0
1,9109,9512,0.19,2,F,X,17,12.09,0
0,8610,9601,0.14,1,F,X,15,7.88,0
3,9504,9509,0.08,2,F,0,16,13,0
2,9501,9512,0.12,2,F,0,15,15,0
0,9509,9511,0.1,2,F,0,6,10.5,0
0,9502,9603,0.33,4,F,X,10,10.33,0
4,9601,9601,0.07,1,F,0,15,15,0
5,9212,9602,0.12,1,F,0,15,11,0
5,9602,9602,0.07,1,F,0,20,20,0
7,9203,9610,0.11,1,F,0,20,13.2,1
1,9202,9512,0.2,1,E,X,10,17.36,0
1,9104,9608,0.13,1,F,0,0,13,0
0,9009,9510,0.14,1,F,X,20,14.33,0
4,9603,9603,0.09,1,G,0,30,30,0
2,8702,9510,0.16,1,E,X,12,9.5,0
0,9003,9510,0.16,1,F,0,15,10.42,1
1,9602,9602,0.07,1,F,0,20,20,0
4,9312,9510,0.08,1,G,0,30,20,0
5,9402,9512,0.11,1,G,0,32,19.25,0
0,9507,9603,0.18,3,E,0,11,7.66,1
5,9402,9512,0.33,4,G,X,25,18.38,0
4,9005,9504,0.14,1,F,0,17,11.12,0
